**** Molotov v2.4. Happy breaking! ****
Loading extension 'bzt.resources.molotov_ext'
Preparing 10 workers...
OK
SUCCESSES: 0 | FAILURES: 0 | WORKERS: 0
SUCCESSES: 0 | FAILURES: 0 | WORKERS: 1
SUCCESSES: 0 | FAILURES: 0 | WORKERS: 1
SUCCESSES: 0 | FAILURES: 0 | WORKERS: 1
SUCCESSES: 0 | FAILURES: 0 | WORKERS: 1
SUCCESSES: 1409 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1409 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1409 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1409 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1409 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1410 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1410 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1410 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1410 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1410 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1410 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1410 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1410 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1410 | FAILURES: 281 | WORKERS: 1
SUCCESSES: 1411 | FAILURES: 281

*** Bye ***
